Issue ID,Subject,Project,Subtasks,Subtasks ID,Stage
10613,1.6. Отражение затрат в ОИ, =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10612,Сделать поля обязательными для заполнения, =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10611,OPTIS-90,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10610,"Доработка ""Отчета по приемкам"" ",=2023= SAP23011_IAC_02 Судебный департамент Развитие Управление имуществом на ПО Турбо Х,,,
10609,"Доработка ""Отчета по заявкам на обслуживание""  ",=2023= SAP23011_IAC_02 Судебный департамент Развитие Управление имуществом на ПО Турбо Х,"Доработка ""Отчета по приемкам"" ",10610,
10608,CR 696454 Доработка программы transakciji ZINT_PRICEB,NIS Сербия SAP23006_NPS_01  ,,,
10607,SHLOG-224 / LOG-199 / RFID-метки,РусАгро - Штрих-кодирование,,,
10606,OPTIS-53,SAP22030_NOKT_02 Нокиан  вторая очередь,"OPTIS-53 (десктопная часть), OPTIS-53 (мобильное приложение)","10784, 10785",
10605,OPTIS-196,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10604,Необходимо скорректировать орг. структуру,Белгородская индейка,,,
10603,OPTIS-235,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10602,OPTIS-263,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10601,Ошибка работы характеристик на вэб клиенте, =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10600,Отчет Объекты культурного наследия, =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10599,Ошибка в отчетности, =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10598,Ошибка расчета срока действия договора, =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10597,OPTIS-204,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10596,OPTIS-70,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10595,"СМ 7000404083 (2000106818) Вывод досылок авансов, образованных при перерасчета в  ZISU_SELL_BOOK_ADD13 - Доп лист книги продаж 2013",SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
10594,"В ""Сделке продажи"" на вкладке ""Заявка"" нет возможности ввести количество упаковок",Белгородская индейка,,,
10593,ShippingTimeline, =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10592,OPTIS-110,SAP22030_NOKT_02 Нокиан  вторая очередь,"OPTIS-110 (десктопная часть), OPTIS-110 (мобильное решение), v.1.4.1.10. Проблемы на test (22 сервер) после изменения нумерации таблиц, OPTIS-110","10798, 10799, 11095, 11132",
10591,OPTIS-140,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10590,OPTIS-256 и OPTIS-331,SAP22030_NOKT_02 Нокиан  вторая очередь,OPTIS-256 и OPTIS-331 Некорректная работа фильтров на большом количество РЗ,10982,
10589,OPTIS-29 (десктоп),SAP22030_NOKT_02 Нокиан  вторая очередь,OPTIS-29 (изменения в МР),10670,
10588,"Ошибка в выводе даты и номера СФ в ZISU_SELL_BOOK_ADD13 - Доп лист книги продаж 2013 при аннулировании ПД и КСФ к нему, и РПД",SAP21006_MOEK_39 ТП МОЭК SAP IS-U 2021-2024 гг.,,,
10587,OPTIS-41,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10586,OPTIS-35 и OPTIS-158,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10585,При автоматическом создании ТМЦ из Меркурия не записывается значение Typ,Белгородская индейка,,,
10584,666434 Интеграция САП с системой Терефоре (через PI),NIS Сербия SAP23006_NPS_01  ,,,
10583,"700080 Разбор выписки по 1410 - изменение алгоритма загрузки, если вид фактуры = RC",NIS Сербия SAP23006_NPS_01  ,,,
10582,700113 Загрузка выписки по комерц банку,NIS Сербия SAP23006_NPS_01  ,,,
10581,"Панель фильтра в картотеке ""Транспортные средства"" ", =ФК Модернизация 2023= Федеральное казначейство Модернизация ЦИК . SAP23009_FK_02,,,
10580,OPTIS-186,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10579,OPTIS-54,SAP22030_NOKT_02 Нокиан  вторая очередь,,,
10578,OPTIS-27 и OPTIS-159,SAP22030_NOKT_02 Нокиан  вторая очередь,"В складских документах не отображаются единицы измерения, Приход ТМЦ от поставщика. Некорректное отображение остатков на полке, Проблема с отображением единиц изменения в складских документах (Приход ТМЦ от поставщика, Заказ на закупку) + полок в документе ""Приход ТМЦ от поставщика"", Проблемы с обновлением остатков, После оформления документа ""Приход от поставщика"" в карточке ТМЦ обнуляются остатки","10672, 10688, 10690, 10705, 10713",
